#key	name	year	genre	developer	players
Dick Tracy (USA)	Dick Tracy	1991	Platform / Shooter Scrolling/Platform	Realtime Associates	1
Dig Dug (USA)	Dig Dug	1992	Action / Labyrinth/Action	Namco	1
Dino Breeder (Japan) (SGB Enhanced)	Dino Breeder	1997	Simulation	Digital Kids	1
Dino Breeder 2 (Japan) (SGB Enhanced)	Dino Breeder 2		Simulation		
Dirty Racing (Japan)	Dirty Racing	1993	Racing, Driving	Gremlin Graphics Software	1
Dodge Boy (Japan)	Dodge Boy	1991	Sports / Dodgeball/Sports	TOSE	1-2
Donkey Kong (Japan, USA) (En) (SGB Enhanced)	Donkey Kong	1994	Platform / Run & Jump/Platform	Nintendo	1
Donkey Kong Land (USA, Europe) (SGB Enhanced)	Donkey Kong Land	1995	Platform	Rareware	1
Donkey Kong Land 2 (USA, Europe) (SGB Enhanced)	Donkey Kong Land 2	1996	Platform	Rareware	1
Donkey Kong Land III (USA, Europe) (SGB Enhanced)	Donkey Kong Land III	1997	Platform	Rareware	1
Doraemon - Taiketsu HimitsuDougu!! (Japan)	Doraemon : Taiketsu HimitsuDougu!!	1991		SAS Sakata	1
Doraemon 2 - Animal Planet Densetsu (Japan)	Doraemon 2 : Animal Planet Densetsu	1992		Agenda	1
Doraemon Kart (Japan) (SGB Enhanced)	Doraemon Kart	1998	Racing, Driving	Epoch	1
Doraemon no Game Boy de Asobouyo Deluxe 10 (Japan) (SGB Enhanced)	Doraemon no Game Boy de Asobouyo Deluxe 10	1998		Wizard	1
Doraemon no Study Boy 1 - Shou 1 Kokugo Kanji (Japan)	Doraemon no Study Boy 1 : Shou 1 Kokugo Kanji	1996	Educational	Fujicom	1
Doraemon no Study Boy 2 - Shou 1 Sansuu Keisan (Japan)	Doraemon no Study Boy 2 : Shou 1 Sansuu Keisan	1996	Educational	Fujicom	1
Doraemon no Study Boy 3 - Ku Ku Master (Japan)	Doraemon no Study Boy 3 : Ku Ku Master	1996	Educational	Fujicom	1
Doraemon no Study Boy 4 - Shou ni Kokugo Kanji (Japan)	Doraemon no Study Boy 4 : Shou ni Kokugo Kanji	1997	Educational	Fujicom	1
Doraemon no Study Boy 5 - Shou 2 Sansuu Keisan (Japan)	Doraemon no Study Boy 5 : Shou 2 Sansuu Keisan	1997	Educational	Fujicom	1
Doraemon no Study Boy 6 - Gakushuu Kanji Master 1006 (Japan)	Doraemon no Study Boy 6 : Gakushuu Kanji Master 1006	1998	Educational	Fujicom	1
Double Dragon (USA, Europe)	Double Dragon	1990	Beat'em Up	Technos Japan	1-2
Double Dragon 3 - The Arcade Game (USA, Europe)	Double Dragon 3 : The Arcade Game	1992	Beat'em Up	Tecmo	1-2
Double Dragon II (USA, Europe)	Double Dragon II	1991	Beat'em Up	Technos Japan	1-2
Double Dribble - 5 on 5 (USA)	Konami Basketball	1992	Sports / Basketball/Sports	Konami	1
Double Yakuman (Japan)	Double Yakuman	1993	Board game/Mahjong/Asiatic board game	Imagesoft	1-2
Double Yakuman II (Japan)	Double Yakuman II	1993	Mahjong/Asiatic board game	Imagesoft	1-2
Double Yakuman Jr. (Japan)	Double Yakuman Junior	1993	Mahjong/Asiatic board game	Sony Imagesoft	1-2
Downtown - Nekketsu Koushinkyoku - Dokodemo Daiundoukai (Japan)	Downtown - Nekketsu Koushinkyoku - Dokodemo Daiund	1992		Technos Japan	1-4
Downtown Special - Kunio-kun no Jidaigeki Da yo Zenin Shuugou! (Japan)	Downtown Special : Kunio-Kun no Jidaigeki Dayo Zenin Shuugou!	1993	Beat'em Up	Technos Japan	1-2
Dr. Franken (USA)	Dr. Franken	1992	Platform	Motivetime	1
Dr. Franken 3 (USA, Europe) (Proto) (1993-06-10)	Dr. Franken 3	1993	Platform	Enigma Variations	1
Dr. Franken II (USA, Europe) (En,Fr,De,Es,It,Nl,Sv)	Dr. Franken II	1997	Platform	Motivetime	1
Dr. Mario (World)	Dr. Mario	1990	Puzzle / Fall/Puzzle	Nintendo	1-2
Dragon Ball Z - Gokuu Gekitouden (Japan) (SGB Enhanced)	Dragon Ball Z : Gokuu Gekitouden	1995	Role Playing Game	BEC	1
Dragon Ball Z - Gokuu Hishouden (Japan) (SGB Enhanced)	Dragon Ball Z : Gokuu Hishouden	1994	Role Playing Game	Interbec	1
Dragon Slayer Gaiden - Nemuri no Oukan (Japan)	Dragon Slayer Gaiden : Nemuri no Oukan	1992	Role Playing Game	Agenda	1
Dragon Slayer I (Japan) (En)	Dragon Slayer I	1990	Role Playing Game	Falcom	1
Dragon's Lair - The Legend (World) (Incube8 Games)	Dragon's Lair : The Legend	1991	Platform	Motivetime	1-2
DragonHeart (USA, Europe)	DragonHeart	1996	Adventure/Platform / Fighter Scrolling/Platform	Torus Games	1
Dropzone (Europe)	Dropzone	1992	Shoot'em Up	Arena Graphics	1
Druaga no Tou (Japan) (En)	Druaga no Tou	1990	Role Playing Game	TOSE	1
DuckTales (USA)	DuckTales	1990	Platform	Capcom	1
DuckTales 2 (USA)	DuckTales 2	1991	Platform	Capcom	1
Dungeon Land (Japan)	Dungeon Land	1992	Playing cards	Random House	1
DX Bakenou Z (Japan)	DX Bakenou Z	1992	Horse racing/Simulation/Sports with animals	Graphic Research	1
Earthworm Jim (USA)	Earthworm Jim	1995	Platform	Eurocom Developments	1
Edd the Duck (Europe) (Proto)	Edd the Duck				
Eddie's Puzzle Time (USA) (Proto)	Eddie's Puzzle Time		Puzzle	Hookstone	1
Elevator Action (USA, Europe)	Elevator Action	1991	Platform / Shooter Scrolling/Platform	Natsume	1
Elite Soccer (USA) (SGB Enhanced)	Soccer	1994	Sports / Football (Soccer)/Sports	Denton Designs	1
Extra Bases (USA)	Extra Bases!	1991	Sports / Baseball/Sports	Namco	1-2
F-1 Race (World)	F-1 Race	1990	Racing, Driving	Nintendo	1-4
