#key	synopsis
Nicktoons Racing (USA)	Nicktoons Racing for the Game Boy Color is conceptually similar to its console counterpart. It's a kart racing game but on the handheld it is viewed from a top down perspective. Some of the most famous Nickelodeon characters are competing on the race track and the player can choose to play as any of them. Two game modes exist: quick race and championship. In the quick race mode players can choose to play any track of the four available program environments. In the championship the player has to complete each track in a specific order. The game allows the player to race as the following seven Nickelodeon characters: 1. Tommy 2. Eliza 3. CatDog 4. Arnold 5. SpongeBob SquarePants 6. Dagget 7. Norbert Tracks are divided into four different program environments: Angry Beavers, The Wild Thornberrys, SpongeBob SquarePants and Rugrats. There's numerous power ups that the player can pick up. For example: Checkered Flag will increase the car's top speed, wrapped package gives the player a free lap, stop sign will stop the opponents for a short time and the milk bottle causes the opponents to lose traction.
Ninja JaJaMaru - The Great World Adventure DX (USA, Europe) (Ninja JaJaMaru Retro Collection) (Switch)	Now you can accompany JaJaMaru in a bright colored Jump & Run on his mission to save Sakura from the yokai Satan. Battle around the world through six levels and beat bosses inspired by regional folklore. Battle Dracula in Romania, defeat Nioh in Japan and face Cerberus in Brazil. Relive your JaJaMaru memories – in color! The classic Game Boy game was faithfully colored for an amazing new yet nostalgic game experience. And for comparison with the original black and white style, you will still be able to play both versions.
Nintama Rantarou - Ninjutsu Gakuen ni Nyuugaku Shiyou no Dan (Japan)	Choose one of the characters with different characteristics, such as Rantaro or Kirimaru, and train yourself in five different mini-games. A battle mode in which players compete to collect the most scrolls is also included.
Nisemon Puzzle da Mon! - Feromon Kyuushutsu Daisakusen! (Japan)	A puzzle game in which players must rescue &quot;fake monsters&quot; by smashing them with a hammer and transporting them to a release device. The rescued Nisemon becomes a friend.
No Fear - Downhill Mountain Biking (Europe)	No Fear Downhill Mountain Biking is a mountain bike video game released in 1999 on PlayStation and 2001 on the Game Boy Color, Dreamcast version been planned but never released. An extreme sports game, the mountain bike consists of mountain tracks from circuits around the world of varying difficulty. The game was inspired by tracks including San Francisco's Telegraph Hill and New Zealand's Matukituki Rapids. The game has eight different riders and a number of tracks for the bikes to descend.
Nobunaga no Yabou - Game Boy Ban 2 (Japan) (SGB Enhanced) (GB Compatible)	The warlords start moving lively! A masterpiece depicting the Sengoku period is powered up! Make full use of the unique warlords and do everything in your strategy and tactics to achieve the dream of unifying the world! There are two scenarios, and about 400 real warlords appear. In addition, it is equipped with a field battle and siege battle mode, and you can enjoy the thrill of a battle that will make you sweat. Now is the time to fulfill the great ambitions of Oda Nobunaga, the overlord scattered in the midst of his will!
Noddy and the Birthday Party (Europe) (En,Fr,De,Es)	It's Big-Ears' Birthday! Can you help Noddy collect things for the party? Explore Toyland and take part in 10 exciting adventures. - Find the party invitations, but watch out for playful Bumpy Dog. - Collect the birthday presents that the Goblins have hidden. - Fly in the aeroplane and ride the Toyland train. - Find the party hats that the mischievous Sly and Gobbo have hidden in the Dark Wood. Just some of the fun you'll have with Noddy! - Specifically designed and tested for younger childrennn- Encourages recognition of left and right, numbers, colours and objectsnn- Different skill levels cater to a range of abilities and ages from 3 upwards
NSYNC - Get to the Show (USA)	With such notable worldwide popularity, it was only a matter of time before the boys of NSYNC got their own handheld video game. Join JC, Justin, Chris, Joey, and Lance in the most daring adventure the group has ever embarked upon, helping them get to the show before curtain time. Of course, life is never easy for these highly sought-after recording artists, so you'll have to help them with such challenges as making snacks and running errands in a stretch limousine. If you can accomplish these feats, you might even get to help the band warm up for their big show with a friendly game of hackey-sack! Packed with challenges and dangerous distractions, the game's real appeal is its goofball spirit and dedication to the band itself. Each of the group's members' distinct personality shines through, making this an awesome title for anyone who likes NSYNC. They might not be the most likely of video game heroes, but have you ever seen a more handsome bunch of characters?
Nushi Tsuri Adventure - Kite no Bouken (Japan) (Rumble Version)	Nushi Tsuri Adventure: Kite no Bouken is a fishing game, and is part of the Nushi Tsuri video game series, some episodes known in the West as Legend of the River King.
NYR - New York Race (Europe) (En,Fr,De,Es,It,Pt)	Throw yourself headlong into a frenetic race at 500 mph through New York of the &quot;Fifth Element&quot;! Take nosedives into the dizzying maze of streets to pick up speed, attack your opponents with fire bonuses, zip past both static and moving obstacles, leaving destruction in your wake. Take your pick from more than 25 airborne vehicles, including the famous taxi and the Police car.
O'Leary Manager 2000 (Europe) (En,Fr,De,Es,It,Nl,Ca)	In 2000 Ubi Soft released two David O'Leary-licensed games. One, David O'Leary's Total Soccer 2000, based on the PC game with the same name. The other one was a manager game, O'Leary Manager 2000. The gameplay in O'Leary Manager 2000 is not only about the management aspects of football. It's a bit similar to Sensible World of Soccer, as you can play not only as the manager but also the player. This rendered using an top-down view similar to many Amiga games from the early nineties. In total there is 240 licensed teams from the top two divisions in six European countries. As the manager you get to lay up training schedules, buy and sell players, pick the right players for the right tactics, and a lot of statistics. The game handles matches in three different ways, playing them, watching them or a text-based interface similar to Championship Manager, but with highlights shown in the top-down view. If you don't want to play through the whole season, you can play single matches against the AI or another player. The manager mode also supports multiple players.
Oddworld Adventures 2 (USA) (En,Fr,De,Es,It) (GB Compatible)	Abe thought he had saved the Mudokons from the evil Glukkons with the destruction of Rupture Farms. However, a new threat has arisen: the Glukkons who run Soul Storm Brewery have created an addictive drink made from Mudokon bones. To get all of the bones they need, Soul Storm has an army of Mudokon slaves excavating the Mudokon City of Death; when one of the slaves is worked to death, he becomes part of the product. The only person who can put a stop to this is Abe. You will guide Abe as he travels through the brewery and tries to destroy the boilers. Along the way, he must also try to save his people. Luckily, Abe can talk to his people and get them to help defeat the enemies and solve puzzles he faces along the way. Help Abe save the Mudokons in Oddworld Adventures 2.
Ohasuta Dance Dance Revolution GB (Japan)	Oha Suta: Dance Dance Revolution GB blends the millenial superpower of the Dance Dance Revolution series with the popular Japanese kids' show Oha Suta... or Oha Star... the jury's still out on that one. While the track list is limited - only 12 songs in total, with all of those being Oha Suta originals - it also incorporates a collectable card system that utilizes stars you earn by showing us your ultimate dance. I CAN'T STOP CRYING. BUCKETS OF TEARS.
Ohasuta Yama-chan & Raymond (Japan) (SGB Enhanced) (GB Compatible)	Capture a complex fortress like a labyrinth and rescue the kidnapped Oha-girl! An action puzzle game in which familiar Yama-chan and Raymond are very active!
Oide Rascal (Japan)	The theme is the cartoon &quot;Rascal the Raccoon&quot;. Be a good friend to Rascal by patting and praising him. You can get items such as food by completing mini-games.
Ojarumaru - Mangan Jinja no Ennichi de Ojaru! (Japan) (GB Compatible)	A collection of mini-games featuring characters from the anime &quot;Ojarumaru. You can enjoy shooting games, goldfish scooping, and more. You can also play against other players via communication by using &quot;menko&quot;, which you get for a high score.
Ojarumaru - Tsukiyo ga Ike no Takaramono (Japan) (GB Compatible)	The world of the anime &quot;Ojarumaru&quot; is the setting. Roll the dice to get around the town, and play mini-games to increase your points and reach the goal. You can also play against each other.
Original Moorhuhn Jagd, Die (Germany)	The player's goal is to shoot Moorhühner for points within 90 seconds, moving a crosshair along a horizontally-scrolling landscape. After every eight shots, the gun must be reloaded. Birds that are farther away gain more points while shooting down balloons or planes deducts points.
Othello Millennium (Japan) (GB Compatible)	You can choose between a competitive mode, where you can play against people or the computer, and an adventure mode. If you clear Adventure Mode, you will be issued a certificate, and if you apply to the Japan Othello Association in the manner described in the manual, you will receive a real certificate.
Ottifanten - Kommando Stoertebeker (Germany)	Baby Bruno goes on a search after his missing teddy bear Honk, through four worlds of six stages each. Shares a name with the Ottifants movie, but seems to be otherwise unrelated, especially in terms of plot.
Ou Dorobou Jing - Angel Version (Japan) (SGB Enhanced) (GB Compatible)	Game adaptation of the comic of the same name. The main character JING's objective is to steal the treasure hidden in the &quot;Sea of Aqua Vitae&quot; while making monsters his friends. There are differences in the monsters that appear in the Angel version and the Devil version.
Ou Dorobou Jing - Devil Version (Japan) (SGB Enhanced) (GB Compatible)	Game adaptation of the comic of the same name. The main character JING's objective is to steal the treasure hidden in the &quot;Sea of Aqua Vitae&quot; while making monsters his friends. There are differences in the monsters that appear in the Angel version and the Devil version.
Owarai Yoiko no Geemumichi - Oyaji Sagashite 3 Choume (Japan) (SGB Enhanced) (GB Compatible)	Owarai Yowiko no Game Michi: Oyaji Sagashite 3 Choume is an Action game, developed by KCEK and published by Konami, which was released in Japan in 1999.
Pac-Man - Special Color Edition (USA) (SGB Enhanced) (GB Compatible)	One of the most popular and influential games of the 1980's, Pac-Man stars a little, yellow dot-muncher who works his way around to clear a maze of the various dots and fruit which inhabit the board. Pac-Man's goal is continually challenged by four ghosts: The shy blue ghost Bashful (Inky), the trailing red ghost Shadow (Blinky), the fast pink ghost Speedy (Pinky), and the forgetful orange ghost Pokey (Clyde). One touch from any of these ghosts means a loss of life for Pac-Man. Pac-Man can turn the tables on his pursuers by eating of the four Energizers located within the maze. During this time, the ghosts turn blue, and Pac-Man can eat them for bonus points. This only lasts for a limited amount of time, as the ghost's eyes float back to their center box, and regenerate to chase after Pac-Man again. Survive a few rounds of gameplay, and be treated to humorous intermissions between Pac-Man and the ghosts.
Pachinko CR Mouretsu Genshijin T (Japan) (GB Compatible)	The pachinko machine &quot;CR Moretsu Genshijin T&quot; will be played in a prehistoric shopping arcade. The player enters three pachinko parlors in the map and competes for payouts while looking at the nails.
Pachinko Hisshou Guide - Data no Ousama (Japan) (GB Compatible)	The game can also be used as database software linked to the pachinko strategy magazine &quot;Pachinko Hissho Guide&quot;. It also includes a mode in which the player plays pachinko according to a story.
Pachipachi Pachisurou - New Pulsar Hen (Japan) (SGB Enhanced) (GB Compatible)	A game that simulates the actual pachislot machine &quot;New Pulsar&quot;. There is a mode to study the game by changing reel speeds, and a story mode in which Pachisuro plays a Pachislot showdown.
Paperboy (USA, Europe)	In PAPERBOY, all you have to do is deliver the newspaper to your subscribers. While this sounds easy enough, obstacles seem to constantly get into your way...things like dogs, kids on tricycles, traffic, and pedestrians. Since this is your neighborhood, you want punish those who do not subscribe to your paper, so you break their windows with rolled up newspapers. You will even hear the glass shatter thanks to the digitized sound effects and music! At the end of each level there is a bonus course, where you can demonstrate your newspaper-flinging accuracy and earn bonus points. Fortunately, there are three difficulty levels to help you get accustomed to the controls of the game. Will you become the master of your neighborhood or just another punk on a bike? Play PAPERBOY and find out.
Papyrus (Europe) (En,Fr,De,Es,It,Nl)	Papyrus is a platform game based on the Belgian comic and animated series of the same name by Lucien de Gieter. In the game you play as Papyrus, a young Egyptian lad, in an ancient Egyptian setting. The princess Theti has been kidnapped by the evil High Priest Seth, who wants to take over the power of her father the pharaoh. Once you rescue Theti you can also play as her. The game features typical platform controls, where you can move back and forth, jump, attack; by punching or throwing stones, climb, and hang from vines and cracks. There are 21 levels in total to play through, with seven boss battle mixed in. A secret level can be unlocked using the &quot;Ubi Key&quot;, which is activated by connecting two GBCs playing Papyrus via the Infra-Red Port.
PaZeek (USA) (Proto)	PaZeek was developed by SkyRank Games with the aim of creating an addictive puzzle game featuring a captivating story about a girl banished to a fantasy world. It allows players to control game settings to suit their skill level. The game is 85% complete with more then 50 playable levels.
Perfect Choro Q (Japan)	Travel around the sea and land in your Choro-Q and compete in town events and races to win. You can modify your Choro-Q by buying tires and other parts with the race winnings.
Perfect Dark (USA, Europe) (En,Fr,De,Es,It) (Rumble Version)	Joanna Dark is about to become a full-fledged agent of the Carrington Institute. Before she does, though, she has one final field test to complete - an actual mission in the depths of the South American jungle. Joanna must infiltrate a hidden cyborg manufacturing facility. Along the way, she will have her first encounter with the nefarious dataDyne corporation. Perfect Dark is a prequel to the Nintendo 64 game of the same name. Players assume the role of Joanna Dark, just before her induction into the Carrington Institute. The game plays from a top-down perspective, and you battle enemies with a variety of high-tech weaponry, from handguns to rocket launchers. A weapon can be assigned to the A Button and the B Button, which represent your left hand and your right hand. It's also possible to search dead enemies for items and ammo by pressing Select near their corpse.
Phantom Zona (Japan) (SGB Enhanced) (GB Compatible)	In Phantom Zona, the player is invited to a school where solving puzzles is the most popular pastime. Upon arriving however, the player will meet Phantom Zona, who reveals that the school is actually a secret base for a gang that fights each other using riddles. When the player enters a battle, he or she is presented with a riddle, and multiple choices answers. Answering correctly will damage the opponent. Answering wrong causes damage to the player. Whoever has the least amount of damage wins. The game makes use of the Game Boy Color's infra-red port. By using anything that emits a infra-red signal, the game generates new puzzles. Players can also use the Game Boy Link cable to swap puzzles.
Pia Carrot e Youkoso!! 2.2 (Japan)	The objective is to befriend girls while working part-time at a restaurant during winter break. Depending on the part-time job you choose, the mini-games you can play and the girls you meet will differ.
Pitfall - Beyond the Jungle (USA, Europe) (GB Compatible)	An evil force known as Scourge is manipulating the Red Lucense in order to take over the jungle. Now it is up to Pitfall Harry Jr. to use the Blue Lucense to restore peace to the land. You control Harry as he battles through 15 levels that span jungles, volcanoes, prisons, and caverns. Each world has unique variations; for example, you have to swing from vines in the jungle stages, while using a pickaxe to battle scorpions and other monsters. For some additional help, Harry has quick reflexes to allow him to dodge bullets and jump over some of the bad guys. In addition to Harry's innate skills, there are power-ups scattered throughout the levels including extra lives, gold bars, crystals, and extra health. Help Harry restore peace to the jungle in PITFALL: Beyond the Jungle.
Planet of the Apes (USA) (En,Fr,De,Es,It,Nl)	Released in conjunction with the 2001 cinematic remake, PLANET OF THE APES, the game actually takes its plot from the 1968 original film. Play as Ulysses (the character that Charlton Heston originated), a human who has fallen to a post-apocalyptic Earth ruled by primates. Ulysses quickly discovers that he is being considered a sort of messiah by many of the apes (he's considered an enemy by others), and it is becoming readily apparent that the creatures want him to save them from the dangers of this new world. The game is packed with puzzles to solve, and the graphics are among the best ever created for the Game Boy Color. Modes of play include: Normal, in which Ulysses walks from location to location; Athletic, in which the hero runs and jumps through each level of the story; and Stealth, which requires Ulysses to crawl and slink into hidden areas not accessible in other modes. It's not easy to compare PLANET OF THE APES to any other video game, and that's really its charm.
Player Manager 2001 (Europe) (En,Fr)	Player Manager 2001 is the Game Boy Color version of the long running football management series that started on the Amiga in 1989. It follows the norm of the genre and lets you take control of any team in the top two divisions of five European countries (England, France, Germany, Spain and Italy). As the manager it is your task to buy and sell players, lay up training schedules, set contracts and scout for new players. Most importantly, your job is to choose the right squad, and create tactics that takes advantage of your opponents' weaknesses. There are different staff modes meaning that you can choose to put some parts of the game as auto. The matches are text based.
Pocket Billiards - Funk the 9 Ball (Japan)	In Pocket Billiards: Funk the 9 Ball you play 9-ball pool by using monsters located inside the balls. They are called Tamappii and have special powers which affect the game.
Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible)	Long, long ago, the sun was covered by a dark and heavy cloud. It was said this cloud was caused by a monster that had sealed the Sword of the Sun. Legends also says that to break the seal, a hero must collect five Power Stones that are guarded by monsters. Bomberman takes up the challenge as he is the last hero strong enough to defeat such monsters. This is a side-scrolling platform game. In each world, you must clear four areas by killing any monsters within. To kill a monster, you drop a bomb. After a few seconds, the bomb explodes in a four-way blast. If the monster is within range of the blast, it is killed. After you clear these four areas, you must clear a fifth area by killing a boss to clear the world and collect its Power Stone. Be careful, though, because if Bomberman is touched by a monster, touches a dangerous item or is caught in the blast of his own bomb, you lose a life. After all lives are gone, you get the option to restart that last area or quit. In most areas, you can, though the placement of bombs, find items to increase your jumping, speed, blast radius, etc.
Pocket Bowling (USA) (GB Compatible)	The action and excitement of using a big ball to knock down white pins comes to the Game Boy Color with POCKET BOWLING. Make your selection from six different bowlers, including an android. Once you have a bowler that matches your style of play, use the Training mode to work on picking up spares and to get the hang of the game controls. When you are ready for some action, play against a human or computer opponent in the Standard mode. If you want an extra challenge, try to win a tournament against four opponents in four different alleys. In all of the modes, getting the perfect shot requires lining it up, setting the proper amount of spin and power, and letting the ball go at the right time. Play POCKET BOWLING, and become master of the lanes.
Pocket Color Billiards (Japan)	Billiard game with three different rules, including nine-ball and eight-ball. You can set the thinking level of the computer and the slipping of the ball.
Pocket Color Mahjong (Japan) (GB Compatible)	Four-player mahjong with unique characters. You can choose from among 12 members, such as a professional mahjong player who plays cheaply, a professional mahjong player who plays yaku-man, and a professional mahjong player who just keeps on playing.
Pocket Color Trump (Japan) (GB Compatible)	Five different card games can be enjoyed: millionaire, speed, blackjack, Dobon, and page one. In each game, you can optionally control the rules and the strength of your opponent.
Pocket Cooking (Japan)	To rebuild his father's restaurant, he and a food angel descended from heaven to challenge more than 100 different dishes. The customers who eat the dishes they prepare have various reactions depending on how well they turn out.
Pocket Densha 2 (Japan) (SGB Enhanced) (GB Compatible)	A game in which you drive a train from departure to arrival. The goal is to reach the destination while clearing conditions such as the specified time and stopping position. You can drive Odawara Line and Enoshima Line of Odakyu Electric Railway, Kuko Line and Koya Line of Nankai Electric Railway.
Pocket Family GB 2 (Japan)	This is the second installment of a simulation game in which you become a landlord and control a robot to take care of a family that has moved in. In this game, you can take care of four families at the same time.
Pocket GI Stable (Japan) (SGB Enhanced) (GB Compatible)	A simulation in which players train racehorses with the goal of winning the domestic GI. You can even have the horses you train participate in races in the Nintendo-64 version of &quot;Jikkyo GI Stable.
Pocket GT (USA) (Proto)	Pocket Racing: the definitive racing game for the Gameboy Color. - Super smooth real time 3D racing on 32 courses stretching across 4 areas will have you entertained for hours! - 32 cars to customize as you progress. You can even change the colour of your car! - 3 modes of gameplay: GT, Time Attach and 2 player link up. - Maximum gameplay value as each car reacts differently. Fine tuning your car alters the handling capabilities even more.
Pocket Hanafuda (Japan)	A game where you can play Hanafuda (Japanese playing cards) consisting of 48 cards per set. There are two modes: &quot;Hanamatching,&quot; in which players compete for points by making roles with the cards they are dealt, and &quot;Yaku,&quot; in which players compete for points by making roles with each other when they have made their roles.
Pocket King (Japan) (SGB Enhanced) (GB Compatible)	Summon your character to battle, fulfill victory conditions, and clear numerous stages. Characters can change classes and become stronger by leveling up and meeting certain conditions.
Pocket Lure Boy (Japan)	The goal is to become a top angler (fishing champion) and compete in fishing matches with 30 rivals at angler centers around the country. Role-playing with fishing as the main focus. Players can enjoy collecting items and techniques by defeating rivals.
Pocket Music (Europe) (En,Fr,De,Es,It)	Make music on the move with Pocket Music, the music creation game. Create your own music from a selection of samples, drum beats, baselines, melodies, and other musical instruments. Play them back, save them to your cartridge, or swap them with a friend. Features include more than 600 different high quality samples and instruments, custom drumbeats, baselines, melodies and sound effects, a riff editor to allow you to create your own sounds, and prearranged tracks to demonstrate the capabilities of the game.
Pocket no Naka no Oukoku (Japan) (Proto)	Pocket no Naka no Oukoku is an unreleased adventure/simulation game by Hect for the Game Boy Color.
Pocket Pro Wrestling - Perfect Wrestler (Japan)	A versatile handheld wrestling game, with over 20 different moves and a 3D enviroment to utilize every corner and sides of the ring. A roster of 12 wrestlers go against each other for the championship.
Pocket Pro Yakyuu (Japan)	A simulation game in which you command a real professional baseball team. Lead your team to victory by taking charge of games and changing the player roster. You can also trade and edit players.
Pocket Puyo Puyo Sun (Japan) (SGB Enhanced) (GB Compatible)	Puyo Puyo Sun is the third entry in the main Puyo Puyo series of real-time puzzle games, its title being a pun involving the Japanese word for &quot;three&quot;. The evil Dark Prince has caused the sun to augment its size and power to dangerous levels, and thus the Puyo Puyo world is on the verge of being scorched unless you prevent it. The game features three distinct story campaigns, each pitting you against a different set of enemies which you must battle in classic Puyo Puyo fashion: In each stage you face off against an opponent in two different play areas, one for you and one for your opponent. As the blob-like &quot;puyos&quot; start falling in your play area, you must align them and create groups of the same color in order to clear the screen before you get flooded with puyos. Chaining puyos of different colors allows you to send several &quot;garbage&quot; puyos to the opposing player's play area in hopes of either flooding it, or slowing his advance, and whoever defeats the opposing player moves on to the next challenger. New for Puyo Puyo Sun are the Sun Puyos, which can be added to combos for extra damage. Also includes 2P vs gameplay, challenge modes and galleries and other bonus features.
Pocket Puyo Puyo-n (Japan)	This software is based on the Poketto Puyo Puyo SUN system with new systems added. The new system uses a unique special skill system, which allows players to combine characters with their favorite special skills. In addition, while Puyo Puyo Party on the Nintendo 64 was defensive, an offensive one that affects the opponent's field has been added, and the display of SP required for the specifications of special skills has been changed to a gauge type. The aforementioned special skills can be obtained by advancing through the &quot;Challenge Mode&quot; of &quot;Hitori Puyo Puyo&quot;. In &quot;Hitori de Puyo Puyo,&quot; you can also play &quot;Renshu,&quot; in which you play against three other players, &quot;Sutori,&quot; in which Aruru defeats enemies to learn special skills, &quot;Training,&quot; in which you can choose your favorite character and play against the CPU, and &quot;Challenge,&quot; in which you can defeat randomly appearing enemies to use special skills in all modes. The &quot;M&quot; is a word that means &quot;to be able to use&quot;.
Pocket Racing (Europe)	Pocket Racing: the definitive racing game for the Gameboy Color. - Super smooth real time 3D racing on 32 courses stretching across 4 areas will have you entertained for hours! - 32 cars to customize as you progress. You can even change the colour of your car! - 3 modes of gameplay: GT, Time Attach and 2 player link up. - Maximum gameplay value as each car reacts differently. Fine tuning your car alters the handling capabilities even more.
Pocket Soccer (Europe) (En,Fr,De,Es,It,Pt)	It's time to show your soccer skills! Pocket Soccer brings the world's most popular sport direct to the palm of your hand. Create your own team from more than 200 players or choose from 32 ready made teams, then work your way up the league in this fast paced game! Play head-to-head with a friend using the Universal Game Link cable (sold separately) or trade players in order to make your team the very best!
Pokemon - Crystal Version (USA)	Travel back to the world of Johto as the Gold and Silver series continues with brand-new features! Whether you're reading the fresh descriptions in your Pokédex, using the unique sort function to organize your Pokémon in new ways, watching the all-new battle animations, or discovering another ways to capture Suicune, you'll need all of your Poké-skills to master Pokémon Crystal on your Game Boy Color!
Pokemon - Gold Version (USA, Europe) (SGB Enhanced) (GB Compatible)	Enter a whole new world, with new Pokémon to capture, train and battle! Meet Professor Elm and get the all-new Poké Gear, including map, radio, cell phone and clock. Set the clock then watch as day turns to night and events take place in real time - and be sure to keep an eye out for Pokémon that come out only at night! * Dozens of never-before-seen Pokémon! Find new evolutions for some familiar Pokémon and discover whole new species. Your Pokédex will even reveal genders of some Pokémon. * A whole new world! Explore Johto, where there are new gym leaders to beat and eight new badges to earn. * Two new types! Introducing Dark and Steel-type Pokémon. * Trade with Silver, Red, Blue, and Yellow versions to catch ?em all!
Pokemon - Silver Version (USA, Europe) (SGB Enhanced) (GB Compatible)	Enter a whole new world, with new Pokémon to capture, train and battle! Meet Professor Elm and get the all-new Poké Gear, including map, radio, cell phone and clock. Set the clock then watch as day turns to night and events take place in real time-and be sure to keep an eye out for Pokémon that come out only at night!
Pokemon Card GB 2 - GR Dan Sanjou! (Japan)	Pokémon Card GB2: Great Rocket-Dan Sanjo!, released March 28, 2001, is the Japanese-exclusive sequel to the original Pokémon Trading Card Game, also for the Game Boy Color. Like its predecessor, the game was developed by Hudson Soft and published by Nintendo, and was first announced in January 2001 by Japanese website WatchImpress. It includes new enhancements, such as the ability to choose the gender of the player character, a training mode to help new players, a Deck Diagnosis to rate the effectiveness of a player's deck, and a new group of antagonists known as Team Great Rocket. The game features all cards from the original game, along with new cards from the fourth set, Team Rocket, as well as cards originally exclusive to Japanese vending machines and the Pokémon Trading Card Game Instructional Video Intro Pack, bringing the total number of cards to 445. Like the previous title, players must travel across the game world challenging non-player characters to simulated battles using rules adopted from the original tabletop version. All locations from the original are present, along with a new setting known as GR Island which contains its own Battle Masters for players to encounter. By defeating a total of 16 Battle Masters on the old and new islands, players may challenge the game's final boss, King Biruritchi. Though an English release in North America was deemed &quot;likely&quot; by website IGN in 2001, the game has not been made available outside Japan. Pokémon Card GB2 earned a 29 out of 40 score from Japanese Weekly Famitsu magazine.
Pokemon Picross (Japan) (Proto) (SGB Enhanced) (GB Compatible)	Pokémon Picross not to be confused with the 3DS game with the same name, was a Game Boy Color game slated for release in 1999, with snapshots of the game published in several video game magazines, but was ultimately scrapped. A near-final prototype dump of the game was surfaced online on September 10, 2020, as part of a major leak of Game Boy / Game Boy Color prototypes, which was dubbed &quot;Nintendo Gigaleak 3&quot; by the fans.
Pokemon Pinball (USA, Australia) (Rumble Version) (SGB Enhanced) (GB Compatible)	Discover a whole new way to collect Pokemon - by playing pinball! Hit the targets with your Poke Ball to catch and evolve Pokemon. The better you do, the more rare Pokemon you'll find! Every Pokemon you catch is automatically recorded in your Pokedex - see if you catch all 150! Some Pokemon appear only on the Red Field or only on the Blue Field, so you'll have to play them both to catch 'em all!
Pokemon Puzzle Challenge (USA, Australia)	Pokémon Puzzle Challenge is based on Panel de Pon (Tetris Attack), only with characters from the Pokémon franchise. The characters in Pokémon Puzzle Challenge are based on those in the Gold and Silver games, while those in Pokémon Puzzle League - its Nintendo 64 equivalent - were based more on the anime characters. However, the game is also focused around beating the Johto leaders in a puzzle challenge in Johto region. The game play mode is divided into 1 Player, 2 Player, and Training.
Pokemon Trading Card Game (USA, Australia) (SGB Enhanced) (GB Compatible)	The greatest Pokemon Trading Card Game players of all time - the Grand Masters - are looking for one player worthy of inheriting the four rare, Legendary Pokemon Cards! Build new decks with the Auto Deck Machine, hone your skills on the Challenge Machine and test your ability in Challenge Hall. Expand your card collection, duel your way through 8 Club Masters and earn the right to challenge the Grand Masters in the Pokemon Dome! Shadowy figures, wise instructors and powerful opnnents await in the ultimate trading card game adventure.
Polaris SnoCross (USA) (Rumble Version)	Parallely to the multi-platform release with the identical name Polaris SnoCross for GBC brings snowmobile racing to the handheld. The game has two different game modes: Tournament and Linked Play to compete with a friend. Unlike the 3D console and Windows version the game comes with a 2D topdown perspective. The game contains 10 different tracks and the sled can be upgraded by increasing acceleration, top speed and traction with points rewarded by winning races during the tournament.
Pong - The Next Level (USA, Europe)	After years of game gulping cash left, right and center at the old arcade machine, Pong has returned in an all new 3D title on the PC. But it isn't just your simple Pong any more. Now you can play Jungle Pong, Football Pong, Ice Hockey Pong and 4 player Pong. All this plus 3D graphics. Not to mention animated Penguins (!?!?!).
Pooh and Tigger's Hunny Safari (USA)	A.A. Milne's beloved characters come to interactive life in this wonderful expedition through the Hundred Acre Wood. In order to ensure their party will be, Pooh and Tigger are going to need some honey (known in Milne's world as &quot;hunny&quot;). In fact, the duo will need to find dozens of pots full of the stuff, and that will mean searching the entire forest. Much to Pooh and Tigger's collective dismay, the area is populated by dozens of insects, angry animals, and environmental dangers. In addition to searching for the hunny, you'll have to help your pals find such popular characters as Rabbit, Piglet, and Owl, as well as unlocking dozens of hidden areas and special power-ups. Three mini-games Veggy Match, River Run, and Fence Off can also be uncovered, and you can save all of your progress and resume play with a password. The game spans 18 levels and five diverse environments including The Spring Glade, The Nighttime Forest, Autumn Heights, Creepy Caves, and Winter Wood.
Pop'n Music GB (Japan)	Pop'n music is Konami's light-hearted music game. It's a similar game to Beatmania but with bright colors, bouncy music and cool cartoon characters. The arcade and console versions have a nine buttoned controller. The Game Boy version uses a simplified five button control system. The game is obviously aimed at younger players but it's by no means simple and like all of Konami's music games the great thing is that it's as difficult as you make it.
Pop'n Music GB - Animation Melody (Japan)	Limited edition anime song version of popular music action. The game features old and new hit songs from the 1960s to the 1990s.
Pop'n Music GB - Disney Tunes (Japan)	A port of the arcade version of Pop'n Music Mickey Tunes. It includes not only the arcade version but also the original songs from the GB version. Other additional elements of the GB version include Survival Mode and Communication Battle.
Portal Runner (USA)	In Portal Runner you assume the role of the bow and arrow wielding Vikki G. Thinking she was investigating a hot story Vikki is lured into a diabolical trap set by her nemesis, the beautiful Blue super spy Brigitte Bleu. This trap sends Vikki to mysterious land where strange creatures lurk. Along the way, Vikki stumbles upon a Lion named Leo, and together they travel from portal to portal hoping that the next portal will lead them home.
Power Pro Kun Pocket (Japan) (SGB Enhanced) (GB Compatible)	A baseball game that picks up the Success Mode of the &quot;Powerful Pro Baseball Live&quot; series. Players you create can be used in JIKKYOU PAWAFURU PUROYAKYU 6.
Power Pro Kun Pocket 2 (Japan) (SGB Enhanced) (GB Compatible)	This is the second version of the simulation game to develop baseball players. Players can also enjoy five different mini-games.
